Index,Title,Sentiment,Class,Entity1,Entity2,Entity3,Language 
8493,"  Prost: ""Planning Renault voor lange termijn moet realistischer""  ",0.17575268817204304,Positive,Renault,nan,nan,Netherlands
8494,  Teams vragen FIA beter te letten op illegale informatie-overdracht  ,0.11263888888888889,Neutral,nan,nan,nan,Netherlands
8495,  Latifi: “Nog niet alle problemen van vorig jaar opgelost”  ,0.12495495495495494,Neutral,Latifi,nan,nan,Netherlands
8496,  Overzicht: Wie rijdt wanneer tijdens de tweede Formule 1-test  ,0.0,Neutral,nan,nan,nan,Netherlands
8497,  Russell weet het zeker: “Niet zo langzaam als vorig jaar”  ,0.08425925925925928,Neutral,Russell,nan,nan,Netherlands
8498,"  Williams: ""Zien langzaam effect van interne veranderingen""  ",0.16885658914728685,Positive,Williams,nan,nan,Netherlands
8499,  Interview: Honda in gesprek met Red Bull over nieuw F1-contract  ,0.20163580246913573,Positive,Red Bull,nan,nan,Netherlands
8500,  Recordseizoen aanstaande: De snelste Formule 1 ooit?  ,0.3060810810810812,Positive,nan,nan,nan,Netherlands
8501,  Rivalen tasten in het duister rond DAS-systeem Mercedes  ,0.24642857142857144,Positive,Mercedes,nan,nan,Netherlands
8502,  Grosjean ‘weet niet zeker’ of F1 wel een sport is  ,0.26285714285714284,Positive,Grosjean,nan,nan,Netherlands
8503,  Doornbos optimistisch: Beter begin kan Red Bull zich niet wensen  ,0.24072327044025157,Positive,Red Bull,nan,nan,Netherlands
8504,  Horner ziet geen kwade opzet in kopieergedrag Racing Point  ,0.21749206349206343,Positive,Racing Point,nan,nan,Netherlands
8505,  Ook Mercedes kampte in Barcelona met motorproblemen  ,0.1335,Neutral,Mercedes,nan,nan,Netherlands
8506,  Tech: Red Bull kiest nieuwe route met innovatieve ophanging  ,0.12166666666666666,Neutral,Red Bull,nan,nan,Netherlands
8507,  Verstappen denkt dat inhalen dit jaar nog lastiger gaat  ,0.11055555555555555,Neutral,Verstappen,nan,nan,Netherlands
8508,  Mercedes overtreedt mogelijk parc fermé-regels met DAS-systeem  ,0.1566666666666667,Positive,Mercedes,nan,nan,Netherlands
8509,"  Analyse eerste F1-testweek: Mercedes imponeert, Red Bull stoïcijns  ",0.16752873563218393,Positive,Red Bull,Mercedes,nan,Netherlands
8510,"  Ferrari wil duidelijkheid over DAS, gaat niet tegen FIA in  ",0.1702536231884058,Positive,Ferrari,nan,nan,Netherlands
8511,  Verstappen maakt zich nog geen zorgen over Mercedes en DAS  ,0.14403508771929824,Neutral,Verstappen,Mercedes,nan,Netherlands
8512,  Overzicht: Verstappen na Hamilton meest productief tijdens test  ,0.4444444444444445,Positive,Hamilton,Verstappen,nan,Netherlands
8513,  Testupdate 18u: Uitslag van de derde testdag  ,0.4666666666666667,Positive,nan,nan,nan,Netherlands
8514,"  Mercedes sluit sterke testweek in stijl af, Verstappen tevreden  ",0.17978632478632478,Positive,Verstappen,Mercedes,nan,Netherlands
8515,"  Testupdate 17u: Ricciardo valt stil, Hamilton valt aan  ",0.11666666666666665,Neutral,Hamilton,Ricciardo,nan,Netherlands
8516,  FIA: “Geen twijfel mogelijk over veiligheid DAS”  ,0.19566666666666663,Positive,nan,nan,nan,Netherlands
8517,  Verstappen: Circuit Zandvoort zal 'fantastisch' zijn met 2020-auto  ,0.18919117647058828,Positive,Verstappen,nan,nan,Netherlands
8518,"  Testupdate 16u: Teams doen racesims, Haas staakt programma  ",0.09166666666666667,Neutral,Haas,nan,nan,Netherlands
8519,  Binotto erkent: “Ferrari niet zo snel als Mercedes en Red Bull”  ,0.17173076923076921,Positive,Red Bull,Mercedes,Ferrari,Netherlands
8520,"  Testupdate 15u: Crash voor Magnussen, Vettel terug in actie  ",0.020625000000000025,Neutral,Vettel,Magnussen,nan,Netherlands
8521,  Verstappen: Technische tegenslag heeft ons niets gekost  ,0.18611111111111112,Positive,Verstappen,nan,nan,Netherlands
8522,  Testupdate 13u: Verstappen sluit testweek af met 254 ronden  ,0.05128205128205129,Neutral,Verstappen,nan,nan,Netherlands
8523,"  Mercedes toont spierballen, malheur bij Red Bull en Ferrari  ",0.19946666666666668,Positive,Red Bull,Mercedes,Ferrari,Netherlands
8524,  Racing Point slaat terug: “Wij zijn niet zoals Haas”  ,0.14962962962962964,Neutral,Haas,Racing Point,nan,Netherlands
8525,  Testupdate 12u: Verstappen weer in actie  ,0.022727272727272728,Neutral,Verstappen,nan,nan,Netherlands
8526,  Foto's: Het circuit an sich is klaar voor Formule 1 in Zandvoort  ,0.21060606060606063,Positive,nan,nan,nan,Netherlands
8527,  Stats: De verreden kilometers per team na twee testdagen  ,0.04699999999999999,Neutral,nan,nan,nan,Netherlands
8528,"  Testupdate 11u: Vettel valt stil, Verstappen heeft problemen  ",0.02333333333333334,Neutral,Verstappen,Vettel,nan,Netherlands
8529,  DAS-systeem Mercedes in 2021 alweer verboden  ,0.13916666666666666,Neutral,Mercedes,nan,nan,Netherlands
8530,  Testupdate 10u: Bottas voor Verstappen na het eerste uur  ,0.17694444444444446,Positive,Verstappen,Bottas,nan,Netherlands
8531,  Racing Point neemt ‘groot risico’ met aero-kopie Mercedes  ,0.20220238095238102,Positive,Mercedes,Racing Point,nan,Netherlands
8532,  Lees terug: Alle actie van de slotdag van de eerste F1-test  ,0.22254901960784312,Positive,nan,nan,nan,Netherlands
8533,  Ricciardo: “Testen voelt dit jaar een stuk normaler”  ,0.2674074074074075,Positive,Ricciardo,nan,nan,Netherlands
8534,  Overzicht: Deze coureurs komen op de derde F1-testdag in actie  ,0.10151515151515154,Neutral,nan,nan,nan,Netherlands
8535,  Perez zeer te spreken over zijn ‘roze Mercedes’  ,0.22954545454545452,Positive,Perez,Mercedes,nan,Netherlands
8536,"  Albon na vuurdoop RB16: ""Wagen voelt beter aan""  ",0.2491954022988505,Positive,Albon,nan,nan,Netherlands
8537,  Waarom het Mercedes DAS-systeem volgens de FIA legaal is  ,0.06805555555555555,Neutral,Mercedes,nan,nan,Netherlands
8538,  Interview: Honda is klaar voor titelstrijd met Red Bull in 2020  ,0.1688562091503269,Positive,Red Bull,nan,nan,Netherlands
8539,"  Raikkonen noteert toptijd op tweede dag, Mercedes zorgt voor reuring  ",0.21718750000000003,Positive,Raikkonen,Mercedes,nan,Netherlands
8540,"  Testupdate 18u: Raikkonen topt en ziet rood, problemen Bottas  ",0.147125,Neutral,Bottas,Raikkonen,nan,Netherlands
8541,  Marko stelt dat DAS-systeem Mercedes illegaal is  ,0.1545238095238095,Positive,Mercedes,nan,nan,Netherlands
8542,  Red Bull verwacht in 2020 zonder extra motorwissels af te kunnen  ,0.26218055555555553,Positive,Red Bull,nan,nan,Netherlands
8543,"  Testupdate 17u: Mercedes staat stil, Albon door 100 ronden  ",-0.0038461538461538455,Neutral,Albon,Mercedes,nan,Netherlands
8544,  VIDEO: Heeft Racing Point de Mercedes van 2019 gekopieerd?  ,0.3666666666666667,Positive,Mercedes,Racing Point,nan,Netherlands
8545,  Testupdate 16u: Vier coureurs in 'club van 100'  ,-0.0587037037037037,Negative,nan,nan,nan,Netherlands
8546,  Mercedes: 'Redelijk zeker' dat DAS-systeem legaal is  ,0.2489322916666667,Positive,Mercedes,nan,nan,Netherlands
8547,  Testupdate 15u: Middagsessie in volle gang  ,0.18333333333333332,Positive,nan,nan,nan,Netherlands
8548,  Zo werkt het controversiële stuursysteem van Mercedes  ,0.22500000000000003,Positive,Mercedes,nan,nan,Netherlands
8549,  Steiner: F1 mag geen risico's nemen met coronavirus  ,0.12293333333333335,Neutral,nan,nan,nan,Netherlands
8550,  Testupdate 13u: Perez aan kop tijdens de lunch  ,0.0142857142857143,Neutral,Perez,nan,nan,Netherlands
8551,"  Perez topt ochtendsessie in Barcelona, Mercedes baart opzien  ",0.24301075268817204,Positive,Perez,Mercedes,nan,Netherlands
8552,  Laatste laag asfalt Zandvoort gelegd: “Belangrijk vinkje gezet”  ,0.3075490196078432,Positive,nan,nan,nan,Netherlands
8553,"  Horner gelooft in titelstrijd: ""Maar Mercedes blijft de benchmark""  ",0.22780864197530873,Positive,Mercedes,nan,nan,Netherlands
8554,  Testupdate 12u: Albon maakt achterstand goed  ,0.040000000000000015,Neutral,Albon,nan,nan,Netherlands
8555,  Russell over nieuwe teamgenoot Latifi: “Wordt zwaar onderschat”  ,0.285,Positive,Russell,Latifi,nan,Netherlands
8556,  Testupdate 11u: Perez aan kop met Racing Point  ,-0.06666666666666665,Negative,Perez,Racing Point,nan,Netherlands
8557,  Vergelijking: Heeft Racing Point de Mercedes W10 gekopieerd?  ,0.14078431372549022,Neutral,Mercedes,Racing Point,nan,Netherlands
8558,  Testupdate 10u: Koele omstandigheden in Barcelona  ,0.12703703703703703,Neutral,nan,nan,nan,Netherlands
8559,  Live: Tweede testdag Formule 1 in Barcelona  ,0.09413513513513512,Neutral,nan,nan,nan,Netherlands
8560,"  Testprogramma McLaren ging voortvarend: ""Banden waren op""  ",0.35182291666666676,Positive,McLaren,nan,nan,Netherlands
8561,  Overzicht: Deze coureurs komen op de tweede F1-testdag in actie  ,0.10645833333333334,Neutral,nan,nan,nan,Netherlands
8562,"  Ferrari speelt verstoppertje: ""Hebben onze aanpak aangepast""  ",0.20298850574712637,Positive,Ferrari,nan,nan,Netherlands
8563,  Stem: Wat is de mooiste F1-bolide van 2020?  ,0.271875,Positive,nan,nan,nan,Netherlands
8564,"  Verstappen tevreden na eerste dag: ""Auto is beter dan vorig jaar""  ",0.2864351851851852,Positive,Verstappen,nan,nan,Netherlands
8565,"  Hamilton topt eerste testdag, hoopgevend begin voor Verstappen  ",0.18882978723404256,Positive,Hamilton,Verstappen,nan,Netherlands
8566,  Testupdate 18u: Uitslag van de eerste Formule 1-testdag  ,0.0,Neutral,nan,nan,nan,Netherlands
8567,  Testupdate 17u: Red Bull productiever dan laatste jaren  ,-0.075,Negative,Red Bull,nan,nan,Netherlands
8568,  Wintertest Barcelona: De laatste tech updates uit de pits  ,0.2376744186046513,Positive,nan,nan,nan,Netherlands
8569,  VIDEO: Verstappen spint aan begin middagsessie  ,-0.2875,Negative,Verstappen,nan,nan,Netherlands
8570,"  Testupdate 16u: Hamilton naar P1, Verstappen spint opnieuw  ",0.21666666666666667,Positive,Hamilton,Verstappen,nan,Netherlands
8571,  Testupdate 15u: Verstappen ondanks spin door 100 ronden-barrière  ,0.0011111111111111183,Neutral,Verstappen,nan,nan,Netherlands
8572,  Russell: “Nieuwe Williams voelt nu al veel beter dan 2019-auto”  ,0.29873563218390803,Positive,Russell,Williams,nan,Netherlands
8573,"  RTL Duitsland niet naar Vietnam, nog 'geen signalen' bij Ziggo  ",0.07185185185185186,Neutral,nan,nan,nan,Netherlands
8574,  Tussentijden dag 1 Formule 1-test Barcelona: 13.00u  ,-0.013888888888888881,Negative,nan,nan,nan,Netherlands
8575,"  Verstappen begint met derde tijd in Barcelona, Bottas snelste  ",0.11445121951219514,Neutral,Verstappen,Bottas,nan,Netherlands
8576,  Tussentijden dag 1 Formule 1-test Barcelona: 12.00u  ,0.2548717948717949,Positive,nan,nan,nan,Netherlands
8577,  Foto's: De eerste actiebeelden van Verstappen in Barcelona  ,-0.09375,Negative,Verstappen,nan,nan,Netherlands
8578,  Tussentijden dag 1 Formule 1-test Barcelona: 10.00u  ,0.0,Neutral,nan,nan,nan,Netherlands
8579,  Live: De eerste F1-testdag in Barcelona met Max Verstappen  ,0.11458333333333334,Neutral,Verstappen,nan,nan,Netherlands
8580,  Overzicht: Deze coureurs komen op de eerste F1-testdag in actie  ,0.18714285714285714,Positive,nan,nan,nan,Netherlands
8581,  China mogelijk als tweedaags GP-weekend tussen Brazilië en Abu Dhabi  ,0.022222222222222227,Neutral,nan,nan,nan,Netherlands
8582,  Marko verwacht betere kwalificaties in 2020 dankzij Honda  ,0.19476190476190477,Positive,nan,nan,nan,Netherlands
8583,  Button over relatie Hamilton en Mercedes: “Hebben elkaar nodig”  ,0.32965811965811975,Positive,Hamilton,Mercedes,nan,Netherlands
8584,  F1: Verbod op benzine- en dieselauto's in 2035 onbehouwen plan  ,0.1719191919191919,Positive,nan,nan,nan,Netherlands
8585,"  VIDEO: Verstappen test Aston Martin Valkyrie: ""Geschifte wagen""  ",0.40061781609195407,Positive,Verstappen,nan,nan,Netherlands
8586,"  Perez optimistisch over toekomst Racing Point: ""Hebben nu focus""  ",0.15560606060606064,Positive,Perez,Racing Point,nan,Netherlands
8587,  Imola erkent: “GP van China vervangen is mission impossible”  ,0.11358024691358025,Neutral,nan,nan,nan,Netherlands
8588,  Mateschitz maakt zich geen zorgen over toekomst Oostenrijkse GP  ,0.09875,Neutral,nan,nan,nan,Netherlands
8589,  Mercedes focust op betere koeling van motor in W11  ,0.04230769230769231,Neutral,Mercedes,nan,nan,Netherlands
8590,  Overzicht: Wie rijdt wanneer tijdens de eerste Formule 1-test  ,0.0,Neutral,nan,nan,nan,Netherlands
8591,  Overzicht: Dit zijn de Formule 1-bolides voor het seizoen 2020  ,0.33888888888888885,Positive,nan,nan,nan,Netherlands
8592,  Racing Point presenteert nieuwe livery en titelsponsor voor 2020  ,0.12552631578947368,Neutral,Racing Point,nan,nan,Netherlands
8593,"  Wolff blijft Verstappen volgen: ""Contracten zijn heel complex""  ",0.2525833333333333,Positive,Verstappen,nan,nan,Netherlands
8594,  Williams houdt met FW43 vast aan concept van 2019-auto  ,0.17773809523809528,Positive,Williams,nan,nan,Netherlands
8595,  Haas voor het eerst in actie met 2020-auto tijdens filmdag  ,0.1282051282051282,Neutral,Haas,nan,nan,Netherlands
8596,  Ocon werkt eerste meters af met 2020-auto Renault  ,0.032870370370370376,Neutral,Ocon,Renault,nan,Netherlands
8597,  Williams strijdvaardig: “2020 wordt het jaar van vooruitgang”  ,0.17803030303030304,Positive,Williams,nan,nan,Netherlands
8598,  Williams showt F1-auto voor 2020 met nieuwe livery  ,-0.03452380952380952,Negative,Williams,nan,nan,Netherlands
8599,"  Gasly: ""Zal aanpak niet veranderen tijdens wintertest""  ",0.11364583333333336,Neutral,Gasly,nan,nan,Netherlands
8600,  Waarom de F1-wintertests in Barcelona zo belangrijk zijn  ,0.21957386363636366,Positive,nan,nan,nan,Netherlands
8601,  Analyse: De stappen die Honda moet zetten voor een titelstrijd  ,0.12970037453183517,Neutral,nan,nan,nan,Netherlands
8602,  Sainz: Geen haast met bespreken van contractverlenging  ,0.2761666666666666,Positive,Sainz,nan,nan,Netherlands
8603,"  Leclerc: ""Wist vorig jaar niet wat ik kon verwachten, nu wel""  ",0.2235227272727273,Positive,Leclerc,nan,nan,Netherlands
8604,  Abiteboul: 'Toekomst Renault in F1 lijkt veilig'  ,0.23414141414141412,Positive,Renault,nan,nan,Netherlands
8605,  Berger: Het probleem van Ferrari is de rol van Binotto  ,0.2242666666666667,Positive,Ferrari,nan,nan,Netherlands
8606,  Renault: Dit jaar wordt spelletje 'wie het langst niet knippert'  ,0.19328571428571426,Positive,Renault,nan,nan,Netherlands
8607,"  Vettel gemotiveerd voor 2020: ""Voel me nog niet te oud""  ",0.22589430894308943,Positive,Vettel,nan,nan,Netherlands
8608,  Rosberg verwacht dit jaar spannender F1-seizoen dan in 2019  ,0.28118589743589745,Positive,nan,nan,nan,Netherlands
8609,"  Gasly: ""Ben fysiek en mentaal sterker dan voorgaande seizoenen""  ",0.21994832041343673,Positive,Gasly,nan,nan,Netherlands
8610,  Tost: “We willen dit jaar in top-vijf eindigen bij constructeurs”  ,0.3324561403508772,Positive,nan,nan,nan,Netherlands
8611,  AlphaTauri stelt AT01 voor in Salzburg  ,0.1652604166666667,Positive,AlphaTauri,nan,nan,Netherlands
8612,  Rich Energy duikt na mislukt F1-avontuur op in motorsport  ,0.10785714285714289,Neutral,nan,nan,nan,Netherlands
8613,  Zandvoort heeft cruciale vergunning voor Dutch GP binnen  ,0.21676470588235294,Positive,nan,nan,nan,Netherlands
8614,  Marko: Echte RB16 is pas tijdens tweede testweek te zien  ,0.22263157894736843,Positive,nan,nan,nan,Netherlands
8615,  Mercedes gaat W11 voor racedebuut niet drastisch veranderen  ,0.13702702702702704,Neutral,Mercedes,nan,nan,Netherlands
8616,  Offcieel: Vandoorne in 2020 reservecoureur van F1-team Mercedes  ,0.17045454545454544,Positive,Mercedes,nan,nan,Netherlands
8617,"  Hamilton waarschuwt Verstappen en Leclerc: ""Ik antwoord op de baan""  ",0.2654166666666667,Positive,Hamilton,Verstappen,Leclerc,Netherlands
8618,  Promoted: De ultieme manier om de Franse GP 2020 te ervaren  ,0.31500000000000006,Positive,nan,nan,nan,Netherlands
8619,  Alfa Romeo C39 krijgt vandaag shakedown met camouflagelivery  ,0.07833333333333334,Neutral,Alfa Romeo,nan,nan,Netherlands
8620,  Ocon: Relatie met Ricciardo ‘veel beter’ dan met Perez  ,0.25505952380952385,Positive,Perez,Ricciardo,Ocon,Netherlands
8621,"  McLaren MCL35: Een doorontwikkeling, maar met 'nieuwe concepten'  ",0.08965579710144927,Neutral,McLaren,nan,nan,Netherlands
8622,"  Vietnam getroffen door coronavirus, nog geen gevolgen voor F1  ",0.11738095238095239,Neutral,nan,nan,nan,Netherlands
8623,"  Horner blij met eerste signalen van RB16: ""Hebben een stap gezet""  ",0.24925287356321835,Positive,nan,nan,nan,Netherlands
8624,"  Sainz en Norris blij met MCL35: ""Al onze feedback zit hierin""  ",0.2411290322580645,Positive,Sainz,Norris,nan,Netherlands
8625,"  Ocon: ""Mercedes, Renault akkoord over welke geheimen ik meeneem""  ",0.12784722222222222,Neutral,Ocon,Mercedes,Renault,Netherlands
8626,  McLaren onthult nieuwe auto voor F1-seizoen 2020  ,0.18546296296296297,Positive,McLaren,nan,nan,Netherlands
8627,  Wat Renault moet doen om Ricciardo binnenboord te houden  ,0.26920000000000005,Positive,Ricciardo,Renault,nan,Netherlands
8628,  Ferrari sluit overstap naar voorvleugelconcept Mercedes uit  ,0.09653153153153156,Neutral,Mercedes,Ferrari,nan,Netherlands
8629,  Renault kondigt F2-coureur Zhou aan als testcoureur  ,0.2699479166666667,Positive,Renault,nan,nan,Netherlands
8630,  VIDEO: De eerste actiebeelden van Verstappen in de nieuwe RB16  ,0.0,Neutral,Verstappen,nan,nan,Netherlands
8631,  De worsteling om China een nieuwe plek op de F1-kalender te geven  ,0.17308139534883718,Positive,nan,nan,nan,Netherlands
8632,  Renault legt uit waarom er geen heuse lancering was  ,0.18304347826086953,Positive,Renault,nan,nan,Netherlands
8633,"  Verstappen blikt terug op geslaagde shakedown: ""Erg positief""  ",0.21033333333333332,Positive,Verstappen,nan,nan,Netherlands
8634,  Renault toont glimp van 2020-auto tijdens officiële presentatie  ,0.14978260869565216,Neutral,Renault,nan,nan,Netherlands
8635,  Foto's: Verstappen doet shakedown met de Red Bull RB16  ,0.38684210526315804,Positive,Verstappen,Red Bull,nan,Netherlands
8636,  Tech analyse: Wat is er nieuw op de Red Bull RB16  ,0.13655555555555557,Neutral,Red Bull,nan,nan,Netherlands
8637,  Officieel: Grand Prix van China uitgesteld vanwege coronavirus  ,-0.019444444444444455,Negative,nan,nan,nan,Netherlands
