Index,Title,Sentiment,Class,Entity1,Entity2,Entity3 
2685,"  Leclerc: ""Wist vorig jaar niet wat ik kon verwachten, nu wel""  ",0.2235227272727273,Positive,Leclerc,,
2686,  Abiteboul: 'Toekomst Renault in F1 lijkt veilig'  ,0.23414141414141412,Positive,Renault,,
2687,  Berger: Het probleem van Ferrari is de rol van Binotto  ,0.2242666666666667,Positive,Ferrari,,
2688,  Renault: Dit jaar wordt spelletje 'wie het langst niet knippert'  ,0.19328571428571426,Positive,Renault,,
2689,"  Vettel gemotiveerd voor 2020: ""Voel me nog niet te oud""  ",0.22589430894308943,Positive,Vettel,,
2690,  Rosberg verwacht dit jaar spannender F1-seizoen dan in 2019  ,0.28118589743589745,Positive,,,
2691,"  Gasly: ""Ben fysiek en mentaal sterker dan voorgaande seizoenen""  ",0.21994832041343673,Positive,Gasly,,
2692,  Tost: “We willen dit jaar in top-vijf eindigen bij constructeurs”  ,0.3324561403508772,Positive,,,
2693,  AlphaTauri stelt AT01 voor in Salzburg  ,0.1652604166666667,Positive,AlphaTauri,,
2694,  Rich Energy duikt na mislukt F1-avontuur op in motorsport  ,0.10785714285714289,Neutral,,,
2695,  Zandvoort heeft cruciale vergunning voor Dutch GP binnen  ,0.21676470588235294,Positive,,,
2696,  Marko: Echte RB16 is pas tijdens tweede testweek te zien  ,0.22263157894736843,Positive,,,
2697,  Mercedes gaat W11 voor racedebuut niet drastisch veranderen  ,0.13702702702702704,Neutral,Mercedes,,
2698,  Offcieel: Vandoorne in 2020 reservecoureur van F1-team Mercedes  ,0.17045454545454544,Positive,Mercedes,,
2699,"  Hamilton waarschuwt Verstappen en Leclerc: ""Ik antwoord op de baan""  ",0.2654166666666667,Positive,Hamilton,Verstappen,Leclerc
2700,  Promoted: De ultieme manier om de Franse GP 2020 te ervaren  ,0.31500000000000006,Positive,,,
2701,  Alfa Romeo C39 krijgt vandaag shakedown met camouflagelivery  ,0.07833333333333334,Neutral,Alfa Romeo,,
2702,  Ocon: Relatie met Ricciardo ‘veel beter’ dan met Perez  ,0.25505952380952385,Positive,Perez,Ricciardo,Ocon
2703,"  McLaren MCL35: Een doorontwikkeling, maar met 'nieuwe concepten'  ",0.08965579710144927,Neutral,McLaren,,
2704,"  Vietnam getroffen door coronavirus, nog geen gevolgen voor F1  ",0.11738095238095239,Neutral,,,
2705,"  Horner blij met eerste signalen van RB16: ""Hebben een stap gezet""  ",0.24925287356321835,Positive,,,
2706,"  Sainz en Norris blij met MCL35: ""Al onze feedback zit hierin""  ",0.2411290322580645,Positive,Sainz,Norris,
2707,"  Ocon: ""Mercedes, Renault akkoord over welke geheimen ik meeneem""  ",0.12784722222222222,Neutral,Ocon,Mercedes,Renault
2708,  McLaren onthult nieuwe auto voor F1-seizoen 2020  ,0.18546296296296297,Positive,McLaren,,
2709,  Wat Renault moet doen om Ricciardo binnenboord te houden  ,0.26920000000000005,Positive,Ricciardo,Renault,
2710,  Ferrari sluit overstap naar voorvleugelconcept Mercedes uit  ,0.09653153153153156,Neutral,Mercedes,Ferrari,
2711,  Renault kondigt F2-coureur Zhou aan als testcoureur  ,0.2699479166666667,Positive,Renault,,
2712,  VIDEO: De eerste actiebeelden van Verstappen in de nieuwe RB16  ,0.0,Neutral,Verstappen,,
2713,  De worsteling om China een nieuwe plek op de F1-kalender te geven  ,0.17308139534883718,Positive,,,
2714,  Renault legt uit waarom er geen heuse lancering was  ,0.18304347826086953,Positive,Renault,,
2715,"  Verstappen blikt terug op geslaagde shakedown: ""Erg positief""  ",0.21033333333333332,Positive,Verstappen,,
2716,  Renault toont glimp van 2020-auto tijdens officiële presentatie  ,0.14978260869565216,Neutral,Renault,,
2717,  Foto's: Verstappen doet shakedown met de Red Bull RB16  ,0.38684210526315804,Positive,Verstappen,Red Bull,
2718,  Tech analyse: Wat is er nieuw op de Red Bull RB16  ,0.13655555555555557,Neutral,Red Bull,,
2719,  Officieel: Grand Prix van China uitgesteld vanwege coronavirus  ,-0.019444444444444455,Negative,,,
2720,"  Berger: ""Verstappen is nu helemaal compleet als coureur""  ",0.22171474358974352,Positive,Verstappen,,
2721,  Binotto: Leclerc en Vettel dit jaar vrij om tegen elkaar te racen  ,0.19920634920634916,Positive,Leclerc,Vettel,
2722,  Foto's: De nieuwe F1-bolide van Red Bull Racing uit alle hoeken  ,0.4,Positive,Red Bull,,
2723,  Tech: Dit is er veranderd aan de Red Bull RB16  ,0.14583333333333331,Neutral,Red Bull,,
2724,  Red Bull Racing presenteert 2020-auto van Verstappen en Albon  ,0.017647058823529408,Neutral,Verstappen,Albon,Red Bull
2725,  F1 koerst af op uitstel van Chinese GP door coronavirus  ,0.03011111111111112,Neutral,,,
2726,  Lees terug: De presentatie van de Red Bull RB16  ,0.16297619047619047,Positive,Red Bull,,
2727,  Tech analyse: Wat is er nieuw op de Ferrari SF1000  ,0.16111111111111112,Positive,Ferrari,,
2728,  Wat kunnen we verwachten van de Red Bull-presentatiedag?  ,0.1622222222222223,Positive,Red Bull,,
2729,  Foto's: De nieuwe Ferrari SF1000 vanuit alle hoeken  ,0.17500000000000002,Positive,Ferrari,,
2730,"  Vettel over nieuwe Ferrari: ""Ongelooflijke prestatie""  ",0.13839743589743592,Neutral,Vettel,Ferrari,
2731,"  Binotto over nieuwe SF1000: “We zijn extreem gegaan""  ",0.13283950617283952,Neutral,,,
2732,  Ferrari presenteert nieuwe bolide voor F1-seizoen 2020  ,0.09408333333333332,Neutral,Ferrari,,
2733,  VIDEO: Kijk live naar de presentatie van Ferrari's nieuwe F1-auto  ,0.0,Neutral,Ferrari,,
2734,"  Button: ""Leclerc en Vettel moeten dit jaar beter samenwerken""  ",0.37125,Positive,Leclerc,Vettel,
2735,  NS: Iedere vijf minuten trein naar Zandvoort tijdens GP-weekend  ,0.17494623655913977,Positive,,,
2736,  AlphaTauri onthult naam van nieuwe F1-wagen  ,0.09708333333333334,Neutral,AlphaTauri,,
2737,  Mercedes vreest dat misstap voor 2021 'halve seconde' kan schelen  ,0.07304487179487182,Neutral,Mercedes,,
2738,  Tech: De lessen die Red Bull leerde in 2019  ,0.1793877551020408,Positive,Red Bull,,
2739,"  Wolff: ""Vertrek van Mercedes uit Formule 1 is onzin""  ",0.13490740740740748,Neutral,Mercedes,,
2740,  Foto's: De nieuwe livery van het Mercedes F1 team  ,0.15000000000000002,Positive,Mercedes,,
2741,  Mercedes presenteert nieuwe livery voor F1-seizoen 2020  ,0.08508333333333333,Neutral,Mercedes,,
2742,  VIDEO: De werkzaamheden aan Circuit Zandvoort in beeld  ,0.1,Neutral,,,
2743,  Mercedes breidt samenwerking met INEOS uit  ,0.16194444444444445,Positive,Mercedes,,
2744,"  Brundle verwacht veel van 2020: ""Hoop op een Senna-Schumacher duel""  ",0.19194444444444445,Positive,,,
2745,"  Brawn: ""Persoonlijkheid Schumacher en Hamilton erg verschillend""  ",0.23163095238095244,Positive,Hamilton,,
2746,  Pirelli bevestigt 18-inch testdagen na eerste test met Leclerc  ,0.14583333333333334,Neutral,Leclerc,,
2747,  Brawn: F1 wil in toekomst van motorhomes als 'jeneverpaleizen' af  ,0.18431372549019615,Positive,,,
2748,"  Lammers verwacht veel van 2020: ""Spannender dan voorbije tien jaar""  ",0.2508666666666667,Positive,,,
2749,  Achtergrond: Wie is de eerste monteur aan de auto van Verstappen?  ,0.17230392156862745,Positive,Verstappen,,
2750,  Van Lennep: “Arie Luyendykbocht is niet spannend meer”  ,0.17184027777777777,Positive,,,
2751,"  Verstappen minder fel in titelstrijd? ""Mindset is iets anders""  ",0.21283333333333335,Positive,Verstappen,,
2752,"  Grosjean: ""Circuitontwerper Wurz waardeert feedback coureurs""  ",0.2815789473684211,Positive,Grosjean,,
2753,"  Update Zandvoort: Asfalt in kombochten, medisch centrum geplaatst  ",0.14351851851851855,Neutral,,,
2754,"  Marquardt: ""Technologie van F1 is niet relevant voor BMW""  ",0.053703703703703705,Neutral,,,
2755,  Promo: Waarom de Franse Grand Prix de perfecte zomerse pitstop is  ,0.41644927536231874,Positive,,,
2756,  De technologische aanpassingen die Haas met de VF-20 doorvoert  ,0.09050314465408806,Neutral,Haas,,
2757,"  Brawn: ""Geen zorgen over veiligheid van kombochten in Zandvoort""  ",0.2419333333333333,Positive,,,
2758,  'Geheime' plannen voor Grand Prix in Denemarken stilgelegd  ,0.014000000000000004,Neutral,,,
2759,  VIDEO: Vernieuwd Circuit Zandvoort krijgt steeds meer vorm  ,0.08704166666666668,Neutral,,,
2760,"  Brawn: ""Geen tekenen dat de F1-fabrikanten na 2020 stoppen""  ",0.18968749999999998,Positive,,,
2761,"  Haas-eigenaar: ""Hoop dat we in 2020 oude vorm terugvinden""  ",0.2577160493827161,Positive,Haas,,
2762,  Foto's: Haas laat als eerste F1-team wagen voor 2020 zien  ,0.11879629629629629,Neutral,Haas,,
2763,  Horner: Hamilton of Vettel halen past niet bij Red Bull-filosofie  ,-0.005333333333333328,Neutral,Hamilton,Vettel,Red Bull
2764,  Vettel wilde Red Bull polsen voor mogelijke terugkeer in 2021  ,0.14077380952380952,Neutral,Vettel,Red Bull,
2765,  F1 bereid om nieuwe datum te zoeken voor Grand Prix van China  ,0.050512820512820515,Neutral,,,
2766,"  Horner over progressie Honda: ""Ze lijken erg tevreden""  ",0.17929292929292936,Positive,,,
2767,  Tech: Wat kan je verwachten van de nieuwe Mercedes F1-wagen?  ,0.16431372549019602,Positive,Mercedes,,
2768,  Sportfederatie pleit voor uitstel van sportevenementen in China  ,-0.0911764705882353,Negative,,,
2769,"  Mercedes spreekt geruchten tegen: ""Blijven zeker in de Formule 1""  ",0.11546717171717175,Neutral,Mercedes,,
2770,"  Ricciardo: ""Netflix zet F1 meer op de kaart in Amerika""  ",0.13623188405797104,Neutral,Ricciardo,,
2771,"  Red Bull: ""Andere filosofie helpt om meteen competitief te zijn""  ",0.1680357142857143,Positive,Red Bull,,
2772,  Teams spreken woensdag over gevolgen coronavirus voor F1  ,0.12833333333333335,Neutral,,,
2773,  Mercedes hint naar problemen bij ontwikkeling motor  ,0.10973958333333333,Neutral,Mercedes,,
2774,"  Verstappen gelooft in titelkansen: ""Hamilton is God niet""  ",0.09015804597701152,Neutral,Hamilton,Verstappen,
2775,  Verstappen legt uit waarom hij vroeg heeft bijgetekend bij Red Bull  ,0.1548837209302326,Positive,Verstappen,Red Bull,
2776,"  Interview Grosjean: ""Haas heeft veel geleerd uit problemen 2019""  ",0.0609126984126984,Neutral,Grosjean,Haas,
2777,  Circuit Zandvoort maakt begin met asfalteren van Luyendykbocht  ,0.1956140350877193,Positive,,,
2778,  Bevestigd: Red Bull presenteert F1-auto voor 2020 op 12 februari  ,0.10238095238095238,Neutral,Red Bull,,
2779,"  Pirelli: ""Na 2020 kunnen F1-teams niet meer naar 13-inch banden""  ",0.1674462365591398,Positive,,,
2780,  Russische GP ontkent mogelijke wissel met China door coronavirus  ,0.027916666666666673,Neutral,,,
2781,  Binotto: Ferrari moet anders omgaan met beschuldigingen in 2020  ,0.05984375000000001,Neutral,Ferrari,,
2782,"  Mallya reageert op Aston Martin-deal: ""Dit was onze droom""  ",0.20992063492063495,Positive,,,
2783,"  Bottas: ""Wil niemand liever als teamgenoot dan Hamilton""  ",0.15047619047619049,Positive,Hamilton,Bottas,
2784,  Bleekemolen: Verstappen en Hamilton evenveel kans op wereldtitel  ,0.2925757575757576,Positive,Hamilton,Verstappen,
2785,"  Red Bull: ""Met Ricciardo waren we tweede in het WK geworden""  ",0.11055555555555557,Neutral,Ricciardo,Red Bull,
2786,"  Vettel en Alonso niet naar Red Bull, Verstappen mogelijk duurste coureur  ",0.05672619047619048,Neutral,Verstappen,Vettel,Red Bull
2787,"  Sirotkin mist F1: ""Pijnlijk dat de droom waarschijnlijk over is""  ",-0.035961538461538455,Negative,,,
2788,  Spionage en afluisteren in F1: De rol van de teamradio  ,0.2112239583333333,Positive,,,
2789,  Fire-up: Zo klinkt de Renault-motor voor het F1-seizoen 2020  ,0.0869047619047619,Neutral,Renault,,
2790,"  Marko: Hamilton en Verstappen superieur, maar schrijf Vettel niet af  ",0.1492708333333333,Neutral,Hamilton,Verstappen,Vettel
2791,  Alonso: Misschien had ik Honda geen GP2 engine moeten noemen  ,0.08240885416666666,Neutral,,,
2792,  Williams maakt presentatiedatum 2020-auto wereldkundig  ,0.08431818181818183,Neutral,Williams,,
2793,  Racing Point vanaf 2021 verder als Aston Martin na investering Stroll  ,0.23425925925925928,Positive,Stroll,Racing Point,
2794,"   Marko: ""Verstappen moet iets diplomatieker worden in titelstrijd""  ",0.14801075268817207,Neutral,Verstappen,,
2795,"  Massa: ""Verschil tussen de drie F1-topteams moet kleiner""  ",0.15087301587301588,Positive,,,
2796,  Marko: Bij nieuwe Ferrari-controverse tekenen we wel protest aan  ,0.03342911877394636,Neutral,Ferrari,,
2797,  FIA klaar om maatregelen te treffen omtrent coronavirus  ,0.16960784313725488,Positive,,,
2798,  Marko zinspeelt op motorische clausule in Verstappen-contract  ,0.17309722222222224,Positive,Verstappen,,
2799,  Binotto heeft vertrouwen in goede samenwerking Vettel en Leclerc  ,0.21176666666666658,Positive,Leclerc,Vettel,
2800,  Fire-up: Zo klinkt de Ferrari F1-motor voor 2020  ,0.06666666666666668,Neutral,Ferrari,,
2801,  Marko bevestigt eerste actiedag van nieuwe Red Bull RB16  ,0.2979545454545454,Positive,Red Bull,,
2802,  Mercedes ontkent geruchten over 'cruciale vergadering' F1-toekomst  ,0.0035714285714285665,Neutral,Mercedes,,
2803,  Massa: 2020 wordt bepalend jaar voor Vettel  ,0.11875,Neutral,Vettel,,
2804,  Grand Prix van Japan eerder van start in 2020  ,0.025694444444444447,Neutral,,,
2805,"  Marko over vermeende eisen Hamilton: ""Alleen Ferrari betaalt dat""  ",0.059621212121212123,Neutral,Hamilton,Ferrari,
2806,  Jumbo presenteert plannen voor Super Friday tijdens Dutch GP  ,0.3015151515151515,Positive,,,
2807,"  Norris: ""Ben veel minder zenuwachtig voor tweede seizoen""  ",0.18999999999999997,Positive,Norris,,
2808,"  ""Rivalen benutten zwakke plekken Hamilton niet"", stelt Alonso  ",0.11753906249999999,Neutral,Hamilton,,
2809,  Verstappen niet in actie tijdens Red Bull-filmdag in Zandvoort  ,0.058809523809523805,Neutral,Verstappen,Red Bull,
2810,  Fire-up: Zo klinkt de Mercedes F1-motor voor 2020  ,0.06999999999999999,Neutral,Mercedes,,
2811,"  Rosberg: ""Formule 1 zal samengaan met Formule E""  ",0.17711111111111114,Positive,,,
2812,  Haas presenteert nieuwe F1-auto op eerste testdag in Barcelona  ,0.1766666666666667,Positive,Haas,,
2813,  Williams haalt engineers van Renault en Red Bull Racing  ,0.19378205128205128,Positive,Red Bull,Renault,Williams
2814,  Fans trotseren noodweer voor promotie-opnamen Red Bull Racing  ,0.033333333333333354,Neutral,Red Bull,,
2815,  Contractverlenging Verstappen mogelijk van invloed op Hamilton  ,0.10388888888888886,Neutral,Hamilton,Verstappen,
2816,  Aanpassingen aan Paul Ricard 'kunnen in vier dagen klaar zijn'  ,0.09404761904761906,Neutral,,,
2817,  Boullier directeur van Franse Grand Prix F1  ,0.29785714285714293,Positive,,,
2818,  Promoted: Vind de beste zitplaatsen voor de Franse GP  ,0.08629629629629632,Neutral,,,
2819,  Renault kondigt startdatum van chassis technical director Fry aan  ,0.07644444444444447,Neutral,Renault,,
2820,  Red Bull F1-bolides bij Paleis Noordeinde en strand Scheveningen  ,-0.024999999999999994,Negative,Red Bull,,
2821,  Marko ontkracht geruchten: Mateschitz wilde F1 niet verlaten  ,0.14900000000000002,Neutral,,,
2822,"  Pirelli: ""Nieuwe bandentests tijdens F1-weekend onwaarschijnlijk""  ",0.19596354166666674,Positive,,,
2823,"  Norris: ""Ik werk harder dan veel mensen denken""  ",0.1188888888888889,Neutral,Norris,,
2824,  Overzicht: De contracten van alle Formule 1-rijders  ,0.2354166666666667,Positive,,,
2825,  Zo komen Formule 1-coureurs de winter door  ,0.29958333333333337,Positive,,,
2826,  VIDEO: Red Bull Racing maakt promo-opnamen in Nederland  ,0.24629629629629632,Positive,Red Bull,,
2827,  'Nieuwe Ferrari F1-auto bevat mogelijk ernstige aerodynamische fout'  ,0.08333333333333334,Neutral,Ferrari,,
2828,  Ocon: Racen naast Ricciardo goede kans om me te bewijzen  ,0.32776315789473687,Positive,Ricciardo,Ocon,
2829,  Blog: Vijf redenen waarom de Nederlandse GP héél bijzonder wordt  ,0.19631097560975605,Positive,,,
2830,  ‘Ferrari leert van fout: met Mercedes-strategie in wintertest’  ,0.23357142857142854,Positive,Mercedes,Ferrari,
2831,  Ferrari zet alleen Leclerc in tijdens 18-inch bandentest  ,0.16666666666666669,Positive,Leclerc,Ferrari,
2832,"  Liberty: ""Gesprekken over Concorde Agreement in laatste fase""  ",0.23240740740740742,Positive,,,
2833,  Pirelli: Alle teams komen met testwagen voor 18-inch banden  ,0.17039215686274506,Positive,,,
2834,  Wie Marko het grootste talent buiten de Red Bull-rijders vindt  ,0.09791666666666667,Neutral,Red Bull,,
2835,  Nog 100 dagen: Dit moet je weten over de Dutch Grand Prix F1  ,0.16828947368421057,Positive,,,
2836,"  'Mercedes blijft in F1, Hamilton verlengt contract met twee jaar'  ",0.22949074074074077,Positive,Hamilton,Mercedes,
2837,"  Taffin: ""Motor van Renault ligt voor op die van Honda""  ",0.1790229885057472,Positive,Renault,,
2838,  Netflix maakt lanceerdatum seizoen 2 Drive to Survive bekend  ,0.09629629629629628,Neutral,,,
2839,  Abiteboul: 'Dynamiek bij komst Ocon positiever dan bij Ricciardo'  ,0.1063768115942029,Neutral,Ricciardo,Ocon,
2840,  Red Bull van Verstappen gespot in Zandvoort  ,0.3519047619047619,Positive,Verstappen,Red Bull,
2841,  F1 steunt getroffenen bosbranden Australië met speciale veilingen  ,0.20303030303030303,Positive,,,
2842,  'Resultaten simulaties Mercedes voor 2020 beter dan verwacht'  ,0.18258064516129038,Positive,Mercedes,,
2843,  Chandhok: Prestaties Albon belangrijk voor titelkans Verstappen  ,0.28729166666666667,Positive,Verstappen,Albon,
2844,  Van Overdijk: F1 is kans om af te rekenen met stigma van Zandvoort-files  ,0.23093390804597708,Positive,,,
2845,  Hamilton werkt ‘tweemaal zo hard’ door nieuwe generatie  ,0.26101851851851854,Positive,Hamilton,,
2846,  Ferrari noemt tijd en plaats voor presentatie nieuwe F1-auto  ,0.07500000000000001,Neutral,Ferrari,,
2847,  Ocon was ‘heel dicht' bij Mercedes-zitje voor 2020  ,0.14216049382716048,Neutral,Ocon,Mercedes,
2848,  In beeld: Alle startnummers van het Formule 1-seizoen 2020  ,0.1375,Neutral,,,
2849,"  Ocon: ""Heb geluk dat ik eerder bij Renault werkte vanwege lengte""  ",0.15358333333333335,Positive,Ocon,Renault,
