Index,Title,Sentiment,Class,Entity1,Entity2,Entity3,Germany
992,"  Interview: Olav Mol analyseert Verstappen, Red Bull en F1-kans Tsunoda  ",0.19932692307692304,Positive,Verstappen,Red Bull,,Netherlands
993,  Horner ziet gelijkenissen tussen rijstijl Schumacher en Verstappen  ,0.13466666666666668,Neutral,Verstappen,,,Netherlands
994,  Weerbericht F1 Grand Prix van Rusland: Droog weekend verwacht  ,-0.03480392156862746,Negative,,,,Netherlands
995,  Hamilton opgenomen in lijst TIME met 100 meest invloedrijke mensen  ,0.1839473684210526,Positive,Hamilton,,,Netherlands
996,  McLaren verrast dat 'boze' Stroll beroep heeft teruggetrokken  ,0.17371031746031748,Positive,Stroll,McLaren,,Netherlands
997,  Albon wil meer zilverwerk na eerste podium: “Moet nu doorpakken”  ,0.4321333333333333,Positive,Albon,,,Netherlands
998,  Tost: Gasly doet weinig onder voor Verstappen en Leclerc  ,0.2995238095238096,Positive,Gasly,Verstappen,Leclerc,Netherlands
999,  Wat verkoop fabriek betekent voor toekomst van F1-team McLaren  ,0.2088095238095238,Positive,McLaren,,,Netherlands
1000,  Preview GP van Rusland: Heeft Red Bull-Honda het in Sochi wél voor elkaar?  ,0.08467391304347827,Neutral,Red Bull,,,Netherlands
1001,  Steiner pleit voor introductie ‘herstartzone’ in Formule 1  ,0.11458333333333333,Neutral,,,,Netherlands
1002,  Strijdlust bij Verstappen: “Stoppen niet met vechten voor zeges”  ,0.34785416666666663,Positive,Verstappen,,,Netherlands
1003,  Wolff: Beperking motorstanden ‘prikkel’ voor ontwikkeling Mercedes  ,0.14375,Neutral,Mercedes,,,Netherlands
1004,  Formule 1 tijdschema: Hoe laat begint de Grand Prix van Rusland?  ,0.16824074074074072,Positive,,,,Netherlands
1005,"  Analyse eerste seizoenshelft: Red Bull ploetert, rampspoed Ferrari  ",0.2044290123456791,Positive,Red Bull,Ferrari,,Netherlands
1006,  Horner lovend over Albon: “Hij verdient zijn stoeltje”  ,0.23555555555555557,Positive,Albon,,,Netherlands
1007,  Stroll maakt kilometers op Autodromo Enzo en Dino Ferrari  ,0.26666666666666666,Positive,Stroll,Ferrari,,Netherlands
1008,  Horner stelt één gelegenheidsrace per jaar voor na succes Mugello  ,0.21333333333333332,Positive,,,,Netherlands
1009,  Sainz maakt zich kwaad om vertrek Perez: 'Hij verdient te blijven'  ,0.19262500000000002,Positive,Perez,Sainz,,Netherlands
1010,  Red Bull hoopt Mercedes onder druk te kunnen zetten in Sochi  ,0.22040540540540535,Positive,Red Bull,Mercedes,,Netherlands
1011,  Wolff voorstander van races laten rouleren op F1-kalender  ,0.09682539682539681,Neutral,,,,Netherlands
1012,  Hamilton: Kans om zegerecord te evenaren ‘lijkt niet echt’  ,0.37565217391304345,Positive,Hamilton,,,Netherlands
1013,"  Horner begrijpt frustratie Verstappen: ""Maar het moet nu uit zijn systeem""  ",0.06726190476190477,Neutral,Verstappen,,,Netherlands
1014,  Ferrari neemt updates mee naar Grand Prix van Rusland  ,0.12940476190476194,Neutral,Ferrari,,,Netherlands
1015,  Ricciardo na Mugello hoopvol over andere high downforce-circuits  ,0.19143229166666673,Positive,Ricciardo,,,Netherlands
1016,"  Williams kan leren van nieuwe eigenaren, stelt interim-teambaas  ",0.20669047619047615,Positive,Williams,,,Netherlands
1017,  Albon vermijdt mediaspeculatie over toekomst bij Red Bull  ,0.2263157894736842,Positive,Albon,Red Bull,,Netherlands
1018,  Vasseur hint naar langer verblijf Raikkonen bij Alfa Romeo  ,0.22058823529411764,Positive,Raikkonen,Alfa Romeo,,Netherlands
1019,  Turkse GP verkoopt 40.000 tickets in eerste zes uur kaartverkoop  ,0.2277777777777778,Positive,,,,Netherlands
1020,  FIA-president Todt over reversed grid in F1: “Ik stem tegen”  ,0.05875000000000001,Neutral,,,,Netherlands
1021,  Leclerc was 'geïntimideerd' door Vettel bij komst naar Ferrari  ,0.25375000000000003,Positive,Leclerc,Vettel,Ferrari,Netherlands
1022,  Waarom de remmen van Hamilton op de grid in Mugello in brand stonden  ,0.11643115942028986,Neutral,Hamilton,,,Netherlands
1023,"  FIA na succes Mugello: ""Grindbakken niet overal de oplossing""  ",0.06547619047619048,Neutral,,,,Netherlands
1024,  Marko: Moeten Verstappen betere motor geven om hem te behouden  ,0.02400000000000001,Neutral,Verstappen,,,Netherlands
1025,  Ocon verwacht dat coureurs hebben geleerd van crash bij herstart  ,0.11873015873015873,Neutral,Ocon,,,Netherlands
1026,  Hoe Racing Point met upgrades afstand neemt van ‘roze Mercedes’  ,0.1179791666666667,Neutral,Mercedes,Racing Point,,Netherlands
1027,  Brundle hoopt dat podium ‘mentale blokkade’ wegneemt bij Albon  ,0.4097727272727273,Positive,Albon,,,Netherlands
1028,"  F1-toekomst Mugello? ""Niet ten koste van Monza"", aldus Ricciardo  ",0.11681818181818183,Neutral,Ricciardo,,,Netherlands
1029,  Race tegen de klok voor Racing Point na crash Stroll op Mugello  ,0.13066666666666665,Neutral,Stroll,Racing Point,,Netherlands
1030,  Brown: Interesse Ricciardo gewekt door beloften waar te maken  ,0.18346153846153845,Positive,Ricciardo,,,Netherlands
1031,  Masi pareert: Spektakel gaat absoluut niet boven veiligheid in F1  ,0.030972222222222224,Neutral,,,,Netherlands
1032,  Bottas na crash bij herstart Mugello: Mij valt niets te verwijten  ,-0.051393678160919526,Negative,Bottas,,,Netherlands
1033,  Renault wil Alonso dit jaar al in F1-auto laten testen  ,0.23782051282051284,Positive,Renault,,,Netherlands
1034,  Marko niet bang voor vertrek Newey naar Aston Martin F1  ,0.11141975308641969,Neutral,,,,Netherlands
1035,  Ook Russell wil verandering in regelgeving rode vlag  ,0.2115555555555556,Positive,Russell,,,Netherlands
1036,"  Verstappen: ""Geen ervaren teamgenoot meer nodig bij Red Bull""  ",0.24069105691056908,Positive,Verstappen,Red Bull,,Netherlands
1037,  Van der Garde over nieuwe domper Verstappen: “Mag niet gebeuren”  ,0.1806944444444444,Positive,Verstappen,,,Netherlands
1038,  Hamilton krijgt tegenwind na anti-racisme shirt Mugello  ,0.029861111111111113,Neutral,Hamilton,,,Netherlands
1039,  Brawn: Nieuwe nederlaag op Mugello ‘doet pijn’ bij Bottas  ,0.08750000000000002,Neutral,Bottas,,,Netherlands
1040,  Nieuwe motorproblemen Verstappen ‘teleurstellend’ voor Honda  ,0.28072463768115946,Positive,Verstappen,,,Netherlands
1041,  Analyse: Winnaars en verliezers van de Grand Prix van Toscane  ,0.20045431726907634,Positive,,,,Netherlands
1042,  Masi ziet geen noodzaak om safety car-herstarts te herzien  ,0.05361111111111112,Neutral,,,,Netherlands
1043,  Wolff ontkracht geruchten over overname door Ineos  ,0.1769230769230769,Positive,,,,Netherlands
1044,"  Verstappen: ""Titelstrijd is voorbij, maar ik heb dat geaccepteerd""  ",0.13806666666666667,Neutral,Verstappen,,,Netherlands
1045,  Ferrari CEO erkent problemen maar: “We houden niet van excuses”  ,0.15869565217391307,Positive,Ferrari,,,Netherlands
1046,  Dit schreven internationale media over de chaotische GP van Toscane  ,0.14406504065040648,Neutral,,,,Netherlands
1047,"  Horner gunt Albon eerste podium: ""Hij is soms nog wat te lief""  ",0.2149074074074074,Positive,Albon,,,Netherlands
1048,  Twaalf coureurs krijgen waarschuwing voor chaos bij herstart  ,0.10512820512820514,Neutral,,,,Netherlands
1049,"  Ferrari vertolkt bijrol op eigen F1-feestje: ""Gewoon te langzaam""  ",0.19310344827586207,Positive,Ferrari,,,Netherlands
1050,"  Ricciardo net naast podium: ""Moeten blij zijn met resultaat""  ",0.3384027777777778,Positive,Ricciardo,,,Netherlands
1051,  WK-stand na de Formule 1 Grand Prix van Toscane 2020  ,0.0,Neutral,,,,Netherlands
1052,"  Horner likt wonden na nieuwe DNF: ""Zeer frustrerend voor Max""  ",0.18956521739130436,Positive,,,,Netherlands
1053,"  Hamilton jubelt na 'drie races in een dag', Bottas baalt  ",0.19354166666666664,Positive,Hamilton,Bottas,,Netherlands
1054,"  Eerste F1-podium Albon: ""Heeft even geduurd, maar dit is prachtig""  ",0.22350000000000003,Positive,Albon,,,Netherlands
1055,  Volledige uitslag F1 Grand Prix van Toscane  ,0.0,Neutral,,,,Netherlands
1056,"  Hamilton wint spectaculaire GP van Toscane, nieuwe DNF Verstappen  ",0.1127637130801688,Neutral,Hamilton,Verstappen,,Netherlands
1057,"  Verstappen: ""Dit is gewoon niet normaal, ik ben er even klaar mee""  ",0.022083333333333354,Neutral,Verstappen,,,Netherlands
1058,  Nieuwe nulscore Verstappen na uitvalbeurt in Toscaanse GP  ,0.29458333333333336,Positive,Verstappen,,,Netherlands
1059,  Ineos in beeld voor gedeeltelijke overname F1-team Mercedes  ,0.08020833333333333,Neutral,Mercedes,,,Netherlands
1060,  Steiner en Wolff juichen entreegeld voor nieuwe F1-teams toe  ,0.06715686274509804,Neutral,,,,Netherlands
1061,  Perez moet het in Mugello doen zonder Racing Point-update  ,0.09553333333333333,Neutral,Perez,Racing Point,,Netherlands
1062,  Interview: Wie zit er achter de nieuwe naam van Circuit Zandvoort?  ,0.22671296296296292,Positive,,,,Netherlands
1063,"  Pirelli verwacht vooral tweestoppers, eenstopper is mogelijk  ",0.2862103174603175,Positive,,,,Netherlands
1064,  Verstappen hoopvol voor race: “Hebben een vrij goede topsnelheid”  ,0.2237162162162162,Positive,Verstappen,,,Netherlands
1065,  Kwalificatieduels F1: Stand na de Grand Prix van Toscane  ,0.275,Positive,,,,Netherlands
1066,"  Horner kiest de aanval: ""Verstappen heeft niets te verliezen""  ",0.20331081081081082,Positive,Verstappen,,,Netherlands
1067,  Leclerc: Vijfde startplaats onverwacht voor Ferrari  ,0.2976944444444445,Positive,Leclerc,Ferrari,,Netherlands
1068,"  Beste kwalificatieresultaat voor Albon: ""Het gaat de goede kant op""  ",0.26063953488372094,Positive,Albon,,,Netherlands
1069,"  Bottas baalt van gele vlag in Q3: ""Had nog iets achter de hand""  ",0.15441441441441445,Positive,Bottas,,,Netherlands
1070,"  Verstappen: ""Hoopgevende kwalificatie, zeker na problemen op Monza""  ",0.292952380952381,Positive,Verstappen,,,Netherlands
1071,"  Hamilton verslaat Bottas voor pole in Toscane, Verstappen derde  ",0.15036036036036038,Positive,Hamilton,Verstappen,Bottas,Netherlands
1072,  Volledige uitslag kwalificatie F1 Grand Prix van Toscane  ,0.0,Neutral,,,,Netherlands
1073,  Volledige uitslag derde training F1 Grand Prix van Toscane  ,0.0,Neutral,,,,Netherlands
1074,  Bottas nipt voor Verstappen in afsluitende training op Mugello  ,0.2546875,Positive,Verstappen,Bottas,,Netherlands
1075,"  Vettel zal niveau bij Aston Martin opkrikken, denkt Wolff  ",0.4797222222222224,Positive,Vettel,,,Netherlands
1076,  Mercedes gebruikt tijd tussen GP's voor gesprekken met Hamilton  ,0.15729166666666666,Positive,Hamilton,Mercedes,,Netherlands
1077,  McLaren: Verouderde infrastructuur is onze grootste handicap  ,0.30888333333333334,Positive,McLaren,,,Netherlands
1078,  Albon maakt zich geen zorgen om zijn positie bij Red Bull  ,0.20343137254901958,Positive,Albon,Red Bull,,Netherlands
1079,  Verstappen hoopt op meer Formule 1-races op Mugello  ,0.3164728682170544,Positive,Verstappen,,,Netherlands
1080,  Rossi: “Heel jammer” dat Vettel zo bij Ferrari vertrekt  ,-0.125,Negative,Vettel,Ferrari,,Netherlands
1081,"  Formule 1 Grand Prix van Toscane – Starttijd, welke zender en meer  ",0.23399999999999996,Positive,,,,Netherlands
1082,  Leclerc: Goede start te danken aan filmdag op Mugello  ,0.20106060606060605,Positive,Leclerc,,,Netherlands
1083,  Perez ontvangt gridstraf van één plek na aanrijding met Raikkonen  ,0.27398148148148155,Positive,Perez,Raikkonen,,Netherlands
1084,"  Hamilton: ""Verstappen en Bottas snel, foutmarge Mugello nihil""  ",0.16457107843137253,Positive,Hamilton,Verstappen,Bottas,Netherlands
1085,  VIDEO: Norris crasht tijdens tweede training op Mugello  ,0.049753086419753095,Neutral,Norris,,,Netherlands
1086,"  Verstappen geniet op Mugello: ""Gaaf circuit en goed begin""  ",0.26914414414414417,Positive,Verstappen,,,Netherlands
1087,  Vettel: Geen spijt van afgelopen zes jaar bij Ferrari  ,0.1904761904761905,Positive,Vettel,Ferrari,,Netherlands
1088,  Volledige uitslag tweede training F1 Grand Prix van Toscane  ,0.0,Neutral,,,,Netherlands
1089,"  Bottas topt eerste F1-trainingsdag op Mugello, Verstappen derde  ",0.10596354166666669,Neutral,Verstappen,Bottas,,Netherlands
1090,  Rossi jaloers op Formule 1: “Mugello is geweldig in F1-wagen”  ,0.1158125,Neutral,,,,Netherlands
1091,  Horner ziet weinig in nieuwe promotie Gasly of aantrekken Perez  ,0.2017559523809524,Positive,Gasly,Perez,,Netherlands
1092,  Racing Point: Perez was op de hoogte van gesprekken Vettel  ,0.2733333333333334,Positive,Perez,Vettel,Racing Point,Netherlands
1093,  Tost: Red Bull beslist uiterlijk in november over rijdersbezetting  ,0.22673913043478253,Positive,Red Bull,,,Netherlands
1094,  Volledige uitslag eerste training F1 Grand Prix van Toscane  ,0.0,Neutral,,,,Netherlands
1095,"  Bottas bovenaan in eerste F1-training Mugello, Verstappen tweede  ",0.10966145833333335,Neutral,Verstappen,Bottas,,Netherlands
1096,"  Portugese GP mikt op 45.000 fans per dag: ""Unieke F1-kans Portimao""  ",0.2215686274509804,Positive,,,,Netherlands
1097,  F1-rijders verwachten dat Mugello ‘fysiek slopend’ is  ,0.20428861788617889,Positive,,,,Netherlands
1098,  Leclerc heeft nergens last van na crash in Italiaanse GP  ,0.08333333333333333,Neutral,Leclerc,,,Netherlands
1099,"  Kwalificatie F1 Grand Prix van Toscane – Starttijd, welke zender en meer  ",0.18796296296296294,Positive,,,,Netherlands
1100,  Verstappen blij voor Gasly: “Maar er kwam veel geluk bij kijken”  ,0.22626488095238106,Positive,Gasly,Verstappen,,Netherlands
1101,"  Perez in beeld bij Haas: ""Maar staan tien coureurs op ons lijstje""  ",0.28379310344827585,Positive,Perez,Haas,,Netherlands
1102,  Vettel was 'dicht bij' F1-pensioen voor contract bij Aston Martin  ,0.24800387596899237,Positive,Vettel,,,Netherlands
1103,"  Verstappen wil terugslaan op Mugello: ""Slechter dan Monza kan niet""  ",0.12945736434108526,Neutral,Verstappen,,,Netherlands
1104,"  Perez kreeg vertrek pas woensdag te horen: ""Niemand vertelde me iets""  ",0.25976190476190475,Positive,Perez,,,Netherlands
1105,  De technische wijzigingen waardoor McLaren kan schitteren in 2020  ,0.07394736842105266,Neutral,McLaren,,,Netherlands
1106,  De ‘blonde Amerikaanse’ die blunder Mercedes had kunnen voorkomen  ,-0.001388888888888884,Neutral,Mercedes,,,Netherlands
1107,  Vettel trots op overstap naar 'legendarisch merk' Aston Martin  ,0.36266666666666675,Positive,Vettel,,,Netherlands
1108,  McLaren: Racing Point nog steeds favoriet voor derde plek  ,0.10600000000000001,Neutral,Racing Point,McLaren,,Netherlands
1109,"  Perez vertrekt bij Racing Point, weg vrij voor komst Vettel  ",0.24931372549019606,Positive,Perez,Vettel,Racing Point,Netherlands
1110,  Ferrari presenteert aangepaste kleurstelling voor jubileumrace  ,0.26333333333333336,Positive,Ferrari,,,Netherlands
1111,  Sainz heeft nog steeds geen twijfels over keuze voor Ferrari  ,0.14803030303030304,Neutral,Sainz,Ferrari,,Netherlands
1112,  Software moet Mercedes helpen bij beslissingen wedstrijdleiding  ,0.1386904761904762,Neutral,Mercedes,,,Netherlands
1113,  Racing Point sluit deur voor Vettel: “Nooit in beeld geweest”  ,-0.006527777777777782,Neutral,Vettel,Racing Point,,Netherlands
1114,  Weerbericht voor de Formule 1 Grand Prix van Toscane  ,0.2841666666666667,Positive,,,,Netherlands
1115,  Imola hoopt 13.000 tickets te verkopen voor F1-race  ,0.15060606060606063,Positive,,,,Netherlands
1116,  Wolff: “Rol als teambaas eist na acht jaar zijn tol”  ,0.36329545454545453,Positive,,,,Netherlands
1117,  Binotto: Ferrari ondanks dubbele uitvalbeurt Monza niet in crisis  ,0.0005376344086021522,Neutral,Ferrari,,,Netherlands
1118,  Wat is de Formule 1 Grand Prix van Toscane?  ,0.15772727272727274,Positive,,,,Netherlands
1119,  Bottas loopt in op Hamilton maar spreekt van gemiste kans  ,0.19708333333333336,Positive,Hamilton,Bottas,,Netherlands
1120,"  Seidl: ""McLaren was het tweede beste team in Monza""  ",0.3216666666666667,Positive,McLaren,,,Netherlands
1121,  Verstappen reed recent op Mugello: “Echt een geweldig circuit”  ,0.2314880952380952,Positive,Verstappen,,,Netherlands
1122,  Waar Gasly wint noemt Kvyat P9 “absoluut perfecte resultaat”  ,0.20309895833333338,Positive,Gasly,Kvyat,,Netherlands
1123,  Mercedes: Minder inhaalacties door verbod op party modes  ,0.05026041666666667,Neutral,Mercedes,,,Netherlands
1124,  Podium GP Italië goed voorspeld: Fin is 33.000 euro rijker  ,0.18875000000000003,Positive,,,,Netherlands
1125,  Brundle had graag sprintraces met reversed grid gezien in 2020  ,0.18710526315789475,Positive,,,,Netherlands
1126,  CEO Williams wil met pensioen en vertrekt bij F1-team  ,0.24545454545454548,Positive,Williams,,,Netherlands
1127,"  Brawn roemt rust Hamilton: ""Natuurlijk was hij gefrustreerd""  ",0.09633333333333333,Neutral,Hamilton,,,Netherlands
1128,  Preview GP van Toscane: F1 neemt een sprong in het onbekende  ,0.1879739583333333,Positive,,,,Netherlands
1129,"  Hakkinen: ""Niets gestolen aan overwinning van Gasly""  ",0.19852272727272727,Positive,Gasly,,,Netherlands
1130,  Ricciardo verbaasd door matige Bottas: “Hij kwam maar niet”  ,0.14514666666666667,Neutral,Bottas,Ricciardo,,Netherlands
1131,  F1 denkt opnieuw na over sprintraces met ‘reversed grid’ na Monza  ,0.16574074074074072,Positive,,,,Netherlands
1132,  Formule 1 tijdschema: Hoe laat begint de Grand Prix van Toscane?  ,0.1590909090909091,Positive,,,,Netherlands
1133,  Hamilton betreedt gesloten pitstraat: Antwoorden op de belangrijkste vragen  ,0.09256410256410261,Neutral,Hamilton,,,Netherlands
1134,"  Stroll na derde plaats op Monza: ""Winst uit de vingers geglipt""  ",0.2349264705882353,Positive,Stroll,,,Netherlands
1135,  Wolff sprak met Horner: Mercedes trekt Hamilton niet voor  ,0.25833333333333336,Positive,Hamilton,Mercedes,,Netherlands
1136,"  Gasly klaar voor Red Bull-terugkeer, hoopt dat vorm beloond wordt  ",0.38102564102564096,Positive,Gasly,Red Bull,,Netherlands
